number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
32,3,4,10,2,5,0.7619999999999999,0.08438432488154589,0.5640879948933919,0.1579597469803432,1.6,0.7367883976130073,1.7333333333333334,0.7988086367179803,2.533333333333333,1.5522640914238173
16,2,2,2,1,5,0.7423333333333333,0.07047964920727792,0.10483781496683757,0.04714458100749498,1.7333333333333334,0.5936168397046635,1.8,0.5606119105813882,3.2,1.2649110640673518
16,2,4,2,1,15,0.7613333333333333,0.06825547248250152,0.7203020254770914,0.23926075199375946,1.4666666666666666,0.8338093878327919,1.8666666666666667,1.0600988273786192,3.1333333333333333,1.8847761013926696
32,1,2,5,2,15,0.7953333333333333,0.035125624888527225,0.4782595634460449,0.15113768763224902,1.0,0.0,1.8,0.41403933560541256,1.8,0.41403933560541256
8,2,3,1,2,5,0.6743333333333332,0.08228579695763043,0.3488518555959066,0.08147927348967252,1.8,0.4140393356054126,3.0,0.0,5.333333333333333,1.2344267996967355
32,2,4,5,2,10,0.8000000000000002,0.03540581066112492,1.1456260681152344,0.47793341357406616,1.2,0.8618916073713346,1.7333333333333334,1.1629191512658792,2.533333333333333,1.9223002094465098
8,2,1,2,1,15,0.16699999999999998,0.002535462764185552,0.17056487401326498,0.036248653516757615,2.0,0.0,1.0,0.0,2.0,0.0
16,3,3,5,10,10,0.7076666666666668,0.06380401539834606,0.7916773319244385,0.22469543368079464,2.533333333333333,0.9154754164341269,2.8,0.7745966692414836,7.333333333333333,2.7429563474123175
8,2,2,2,1,15,0.6603333333333334,0.12349763830400429,0.364350159962972,0.0994733572823356,1.8,0.41403933560541256,1.8,0.41403933560541256,2.6666666666666665,0.816496580927726
8,3,3,5,1,5,0.21166666666666664,0.17245772428820538,0.6879127820332845,0.2243802620351979,1.8666666666666667,0.5163977794943223,0.9333333333333333,0.25819888974716115,1.8666666666666667,0.5163977794943223
32,1,3,2,1,5,0.7956666666666667,0.061028876849601364,0.18178264300028482,0.06088955349676971,0.6666666666666666,0.48795003647426666,1.2,1.082325538564332,1.2,1.082325538564332
32,3,2,2,10,15,0.7303333333333335,0.06306081720582653,4.632278855641683,1.064054007781282,2.0,0.0,2.0,0.0,3.933333333333333,0.2581988897471611
32,2,4,2,1,15,0.798,0.03363671463488327,0.8065471013387044,0.2991848152968508,1.3333333333333333,0.8997354108424372,1.8,1.2071217242444348,2.933333333333333,2.086236073022646
16,2,3,2,2,15,0.7646666666666667,0.05661482222208328,0.4009110768636068,0.11597943997136459,1.4666666666666666,0.833809387832792,2.4,1.2421180068162376,4.266666666666667,2.433887738538802
32,3,2,5,1,15,0.7460000000000001,0.06276941930590088,0.4112973690032959,0.12461908891755649,1.8,0.560611910581388,1.7333333333333334,0.5936168397046636,2.6666666666666665,0.9759000729485332
