number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
16,4,2,1,10,20,0.7501763668430336,0.08398446659489105,0.07134114901224772,1.7333333333333334,0.7988086367179803,1.9333333333333333,0.25819888974716115,3.1333333333333333,1.3020130933435712
32,1,3,10,5,5,0.8063492063492065,0.09773768004730318,0.008222039540608723,1.0,0.0,1.0,0.0,1.0,0.0
8,2,2,10,2,5,0.7820987654320988,0.06675723810378083,0.005593554178873698,2.0,0.0,1.0,0.0,2.0,0.0
16,2,3,1,5,5,0.791710758377425,0.05822009469018946,0.021208429336547853,1.6666666666666667,0.48795003647426666,1.8666666666666667,0.7432233529572065,2.8666666666666667,1.4074631010979937
16,1,3,5,10,5,0.7548500881834214,0.10198877950525444,0.009272019068400065,1.0,0.0,1.4666666666666666,0.5163977794943222,1.4666666666666666,0.5163977794943222
8,1,2,5,1,10,0.7057319223985892,0.1563717355156265,0.011054197947184244,1.0,0.0,1.0,0.0,1.0,0.0
32,1,1,1,10,20,0.7967372134038802,0.07760176882118164,0.02157794634501139,1.0,0.0,1.0,0.0,1.0,0.0
8,1,4,10,5,10,0.7792768959435626,0.07949231842934941,0.03185494740804037,1.0,0.0,1.0,0.0,1.0,0.0
8,4,4,5,1,5,0.7619929453262787,0.08284972070162484,0.025708770751953124,2.466666666666667,0.5163977794943223,1.0,0.0,2.466666666666667,0.5163977794943223
16,1,2,2,2,10,0.7671075837742506,0.07463289819913112,0.010922686258951823,1.0,0.0,1.3333333333333333,0.48795003647426666,1.3333333333333333,0.48795003647426666
8,1,4,1,2,5,0.6322751322751323,0.1456056805530905,0.011498324076334636,1.0,0.0,1.3333333333333333,0.48795003647426666,1.3333333333333333,0.48795003647426666
16,3,2,10,10,10,0.7668430335097001,0.08528627792216474,0.01923672358194987,2.1333333333333333,0.8338093878327919,1.4,0.5070925528371101,2.533333333333333,1.1254628677422756
8,4,1,1,5,10,0.7425925925925926,0.09489471565199491,0.01703303654988607,1.9333333333333333,0.8837151016885368,1.0,0.0,1.9333333333333333,0.8837151016885368
16,4,3,1,5,10,0.7574074074074074,0.04331682406083826,0.048553959528605146,2.1333333333333333,0.9154754164341269,2.2666666666666666,0.7988086367179803,3.933333333333333,2.051712409068047
8,4,4,2,10,10,0.7373897707231041,0.08095050775345407,0.07138328552246094,2.3333333333333335,0.816496580927726,2.3333333333333335,0.7237468644557459,3.933333333333333,1.667618775665584
8,2,1,1,10,10,0.7425925925925926,0.09693778095523546,0.013619295756022136,1.6666666666666667,0.48795003647426666,1.0,0.0,1.6666666666666667,0.48795003647426666
16,2,3,2,5,10,0.7278659611992946,0.06700576534463176,0.038159688313802086,1.6666666666666667,0.48795003647426666,2.3333333333333335,0.6172133998483676,3.2666666666666666,1.2227992865708155
8,4,4,2,2,15,0.7328924162257497,0.08382151138020535,0.09011352856953939,2.0,0.7559289460184544,1.0,0.0,2.0,0.7559289460184544
16,1,4,1,1,15,0.7596119929453262,0.09070457502529698,0.03926235834757487,1.0,0.0,1.2,0.41403933560541256,1.2,0.41403933560541256
16,2,3,10,2,20,0.769488536155203,0.04077136438096978,0.06917616526285807,1.8,0.41403933560541256,1.0,0.0,1.8,0.41403933560541256
16,4,3,5,1,5,0.7694885361552029,0.06533233673758065,0.015139929453531901,2.466666666666667,0.5163977794943223,1.0,0.0,2.466666666666667,0.5163977794943223
16,4,4,10,1,20,0.7840388007054673,0.052934769988830566,0.12015835444132487,2.0,0.6546536707079771,1.0,0.0,2.0,0.6546536707079771
8,1,1,5,1,15,0.7821869488536154,0.09494852186825939,0.0052962144215901695,1.0,0.0,1.0,0.0,1.0,0.0
8,3,3,2,2,5,0.7600529100529101,0.08482981276496403,0.014612404505411784,2.1333333333333333,0.35186577527449836,1.0,0.0,2.1333333333333333,0.35186577527449836
32,3,4,1,1,10,0.8334215167548501,0.06000574753301646,0.0661102294921875,2.2666666666666666,0.7988086367179803,1.6,0.5070925528371101,3.466666666666667,1.8464895909600494
32,2,2,10,10,10,0.8089947089947089,0.07618470205717433,0.024592161178588867,1.8,0.41403933560541256,1.5333333333333334,0.5163977794943222,2.466666666666667,0.833809387832792
16,4,1,10,2,10,0.7672839506172839,0.03767094206268274,0.005346934000651042,2.1333333333333333,0.6399404734221844,1.0,0.0,2.1333333333333333,0.6399404734221844
8,3,2,5,1,15,0.7549382716049383,0.022096942571109713,0.03624935150146484,2.066666666666667,0.5936168397046636,1.0,0.0,2.066666666666667,0.5936168397046636
32,1,4,2,5,15,0.7619929453262786,0.09987738119467843,0.4223623752593994,1.0,0.0,2.6,0.6324555320336759,2.6,0.6324555320336759
8,1,1,2,5,10,0.7031746031746032,0.14323788879537472,0.010144058863321941,1.0,0.0,1.0,0.0,1.0,0.0
