number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
8,2,2,10,1,10,0.6870748299319729,0.0701326279987122,0.06765499114990234,1.7333333333333334,0.4577377082170635,1.0,0.0,1.7333333333333334,0.4577377082170635
4,2,2,10,2,20,0.6802721088435374,0.06106230543208945,0.22645238240559895,1.7333333333333334,0.45773770821706344,1.0,0.0,1.7333333333333334,0.45773770821706344
32,4,1,1,2,20,0.7945578231292517,0.06096478771412674,0.11534856160481771,1.2666666666666666,0.4577377082170635,1.0,0.0,1.2666666666666666,0.4577377082170635
8,2,2,10,2,10,0.6870748299319729,0.0701326279987122,0.05980958938598633,1.7333333333333334,0.4577377082170635,1.0,0.0,1.7333333333333334,0.4577377082170635
8,2,3,2,5,20,0.7197278911564626,0.11684622968450334,0.23626203536987306,1.4,0.5070925528371101,2.7333333333333334,0.5936168397046635,3.4,1.1212238211627763
4,1,2,5,2,15,0.6272108843537416,0.13326092319900612,0.0921173095703125,1.0,0.0,1.0,0.0,1.0,0.0
16,2,1,2,5,15,0.7632653061224491,0.07628239630762937,0.05777295430501302,1.3333333333333333,0.48795003647426666,1.0,0.0,1.3333333333333333,0.48795003647426666
8,4,3,2,2,10,0.7074829931972789,0.08951276143571976,0.12945439020792643,2.6666666666666665,0.8997354108424374,2.533333333333333,0.6399404734221844,4.466666666666667,1.6846647257229665
32,1,2,2,2,10,0.8571428571428572,0.04563404035713857,0.04904588063557943,1.0,0.0,2.0,0.0,2.0,0.0
32,1,2,1,2,20,0.8217687074829932,0.053700270812182684,0.20132875442504883,1.0,0.0,2.0,0.0,2.0,0.0
8,4,1,2,1,20,0.6870748299319728,0.08187524691866103,0.1155097484588623,1.9333333333333333,0.7037315505489968,1.0,0.0,1.9333333333333333,0.7037315505489968
8,1,4,2,5,15,0.7673469387755102,0.09781330245526287,0.1105849266052246,1.0,0.0,3.1333333333333333,0.8338093878327919,3.1333333333333333,0.8338093878327919
32,3,4,1,1,5,0.819047619047619,0.07352875260596074,0.0661078135172526,1.6666666666666667,0.7237468644557459,2.533333333333333,0.6399404734221845,3.6666666666666665,1.543033499620919
4,2,4,1,2,10,0.657142857142857,0.09484857174385511,0.20749340057373047,1.8666666666666667,0.35186577527449836,1.6666666666666667,0.816496580927726,2.6666666666666665,1.2344267996967353
16,1,1,10,5,20,0.7931972789115648,0.05392141219041132,0.053488000233968096,1.0,0.0,1.0,0.0,1.0,0.0
8,4,3,5,1,15,0.6843537414965986,0.04488912361157502,0.23198692003885904,1.8666666666666667,0.35186577527449836,1.0,0.0,1.8666666666666667,0.35186577527449836
8,1,4,5,5,20,0.7346938775510204,0.11949796811614691,0.1561787446339925,1.0,0.0,1.6666666666666667,0.7237468644557459,1.6666666666666667,0.7237468644557459
8,1,1,10,1,20,0.6612244897959182,0.12166904184972532,0.031182082494099934,1.0,0.0,1.0,0.0,1.0,0.0
8,1,2,10,2,20,0.7142857142857142,0.07866319278852503,0.08927475611368815,1.0,0.0,1.0,0.0,1.0,0.0
8,4,1,1,1,10,0.7210884353741496,0.05597870096759832,0.042464097340901695,1.8666666666666667,0.990430401872025,1.0,0.0,1.8666666666666667,0.990430401872025
32,4,3,1,5,20,0.8489795918367345,0.06014599164187816,0.26018892923990883,1.6,0.828078671210825,2.933333333333333,0.2581988897471611,4.466666666666667,2.099886618254378
32,4,2,5,2,20,0.782312925170068,0.04858114577240034,0.18048014640808105,1.6,0.6324555320336759,1.2666666666666666,0.4577377082170635,1.8666666666666667,0.9154754164341269
8,3,3,10,5,20,0.6761904761904761,0.059181997898602796,0.3168251196543376,2.0,0.6546536707079771,1.0,0.0,2.0,0.6546536707079771
4,4,4,10,2,10,0.6476190476190475,0.056402253293931004,0.22506545384724935,1.9333333333333333,0.25819888974716115,1.0,0.0,1.9333333333333333,0.25819888974716115
4,3,1,2,10,15,0.6108843537414966,0.06919311865944555,0.1670578638712565,2.466666666666667,0.7432233529572067,1.0,0.0,2.466666666666667,0.7432233529572067
