max_depth,max_leaf_nodes,number_quantiles_ordinal_columns,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_n_nodes,cv_std_n_nodes,cv_mean_depth,cv_std_depth,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
2,4,15,0.7725627623346798,0.028275722255444554,0.000769805908203125,0.0004191180868613155,7.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0
3,2,15,0.7762057495842244,0.025488982260872255,0.0006979942321777344,0.00045356729433649944,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,15,0.7747485546844065,0.028315378280018306,0.000864410400390625,0.0002953031907710657,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,15,0.7729270610596343,0.026571470641204204,0.0004323323567708333,0.0004938711458265523,7.0,0.0,2.1333333333333333,0.35186577527449836,4.0,0.0,2.1333333333333333,0.35186577527449836,8.133333333333333,0.3518657752744984
4,2,15,0.7762057495842244,0.025488982260872255,0.0006704489390055338,0.0005259824835716362,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,15,0.7747485546844065,0.028315378280018306,0.0007938226064046224,0.00044276932571092435,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,15,0.7729270610596343,0.026571470641204204,0.0008939901987711588,0.0006323608888820788,7.0,0.0,2.1333333333333333,0.35186577527449836,4.0,0.0,2.1333333333333333,0.35186577527449836,8.133333333333333,0.3518657752744984
1,2,20,0.7762057495842244,0.025488982260872255,0.0005435466766357422,0.0006110318019553868,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,20,0.7762057495842244,0.025488982260872255,0.00027944246927897134,0.000482000507552045,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,20,0.7762057495842244,0.025488982260872255,0.0006038824717203776,0.000599759937641064,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,20,0.7762057495842244,0.025488982260872255,0.00036787986755371094,0.0005515875384346983,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,20,0.7762057495842244,0.025488982260872255,0.0008452097574869792,0.0006234243395237666,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,20,0.774384255959452,0.026465628949607082,0.0008542060852050782,0.0004654757064228007,7.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0
3,2,20,0.7762057495842244,0.025488982260872255,0.0006547768910725912,0.000570993722272704,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,20,0.7762057495842244,0.025488982260872255,0.0009541193644205729,0.0003347442319944408,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,20,0.7754771521343155,0.02598275751214741,0.0010187466939290365,0.00033753937154953233,7.0,0.0,2.4,0.5070925528371101,4.0,0.0,2.4,0.5070925528371101,8.4,0.5070925528371099
4,2,20,0.7762057495842244,0.025488982260872255,0.0006751696268717448,0.0005892089065912239,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,20,0.7762057495842244,0.025488982260872255,0.0006006876627604167,0.0007164746177392078,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,20,0.7754771521343155,0.02598275751214741,0.0007210254669189453,0.0006107317642902669,7.0,0.0,2.4,0.5070925528371101,4.0,0.0,2.4,0.5070925528371101,8.4,0.5070925528371099
