max_depth,max_leaf_nodes,number_quantiles_ordinal_columns,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_n_nodes,cv_std_n_nodes,cv_mean_depth,cv_std_depth,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
3,3,15,0.9194444444444445,0.059205498100184974,0.00034925142923990883,0.0005148877441772588,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,15,0.9277777777777778,0.06126423816801185,0.0004156748453776042,0.0005306405756610248,5.933333333333334,1.0327955589886446,2.1333333333333333,0.35186577527449836,3.466666666666667,0.5163977794943223,2.1333333333333333,0.35186577527449836,6.533333333333333,1.7265434778633235
4,2,15,0.912037037037037,0.06937827535419766,0.00034925142923990883,0.0005148877441772589,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,15,0.9194444444444445,0.059205498100184974,0.0005605856577555339,0.0005536243796846396,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,15,0.9277777777777778,0.06126423816801185,0.0003612677256266276,0.0005390173035489548,5.933333333333334,1.0327955589886446,2.1333333333333333,0.35186577527449836,3.466666666666667,0.5163977794943223,2.1333333333333333,0.35186577527449836,6.533333333333333,1.7265434778633235
1,2,20,0.912037037037037,0.06937827535419766,0.00039563179016113283,0.0005256166391503199,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,20,0.912037037037037,0.06937827535419766,0.00042853355407714846,0.0005477078730300788,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,20,0.912037037037037,0.06937827535419766,0.0003819465637207031,0.0005054439415390081,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,20,0.912037037037037,0.06937827535419766,0.00034847259521484373,0.0005134473636468096,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,20,0.9194444444444445,0.059205498100184974,0.00041492780049641925,0.0005293852231392889,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,20,0.9111111111111112,0.05575361520534439,0.00032709439595540366,0.0005090200248154931,5.666666666666667,0.9759000729485332,2.0,0.0,3.3333333333333335,0.4879500364742666,2.0,0.0,6.0,1.4638501094227998
3,2,20,0.912037037037037,0.06937827535419766,0.0003600120544433594,0.0005363452991088095,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,20,0.9194444444444445,0.059205498100184974,0.0002327601114908854,0.0004156362737418148,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,20,0.9194444444444445,0.059205498100184974,0.0004600048065185547,0.0005375570844119406,5.933333333333334,1.0327955589886446,2.1333333333333333,0.35186577527449836,3.466666666666667,0.5163977794943223,2.1333333333333333,0.35186577527449836,6.533333333333333,1.7265434778633235
4,2,20,0.912037037037037,0.06937827535419766,0.00029923121134440103,0.0004537352855491121,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,20,0.9194444444444445,0.059205498100184974,0.00023287137349446615,0.0004158554558633768,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,20,0.9194444444444445,0.059205498100184974,0.0004322052001953125,0.0004937151353400991,5.933333333333334,1.0327955589886446,2.1333333333333333,0.35186577527449836,3.466666666666667,0.5163977794943223,2.1333333333333333,0.35186577527449836,6.533333333333333,1.7265434778633235
